grupo,fecha,estado,concepto,moneda,tipo_moneda,importe
demo,2026-04-25,Real,DISPONIBILIDADES,Local,ARS,1557147898.37
demo,2026-04-25,Real,Moneda extranjera,Local,ARS,956348807.38
demo,2026-04-25,Real,Moneda extranjera,Extranjera,USD,619192.37
demo,2026-04-25,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-25,Real,Bancos pesos,Local,ARS,156115275.45
demo,2026-04-25,Real,Inversiones,Local,ARS,480876629.2
demo,2026-04-25,Proyectado,Cobranzas Proyectadas,Local,ARS,33621516.61
demo,2026-04-25,Proyectado,Pagos programados,Local,ARS,-69814330.27
demo,2026-04-26,Real,DISPONIBILIDADES,Local,ARS,1590773175.81
demo,2026-04-26,Real,Moneda extranjera,Local,ARS,1064403876.03
demo,2026-04-26,Real,Moneda extranjera,Extranjera,USD,689153.12
demo,2026-04-26,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-26,Real,Bancos pesos,Local,ARS,108243922.5
demo,2026-04-26,Real,Inversiones,Local,ARS,431736283.95
demo,2026-04-26,Proyectado,Cobranzas Proyectadas,Local,ARS,10525948.55
demo,2026-04-26,Proyectado,Pagos programados,Local,ARS,-24136855.22
demo,2026-04-27,Real,DISPONIBILIDADES,Local,ARS,1405754767.05
demo,2026-04-27,Real,Moneda extranjera,Local,ARS,804872068.49
demo,2026-04-27,Real,Moneda extranjera,Extranjera,USD,521118.07
demo,2026-04-27,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-27,Real,Bancos pesos,Local,ARS,131462578.46
demo,2026-04-27,Real,Inversiones,Local,ARS,497375741.31
demo,2026-04-27,Proyectado,Cobranzas Proyectadas,Local,ARS,18299943.06
demo,2026-04-27,Proyectado,Pagos programados,Local,ARS,-46255564.28
demo,2026-04-28,Real,DISPONIBILIDADES,Local,ARS,1541848822.32
demo,2026-04-28,Real,Moneda extranjera,Local,ARS,1014725063.93
demo,2026-04-28,Real,Moneda extranjera,Extranjera,USD,656988.34
demo,2026-04-28,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-28,Real,Bancos pesos,Local,ARS,119718746.94
demo,2026-04-28,Real,Inversiones,Local,ARS,425881481.12
demo,2026-04-28,Proyectado,Cobranzas Proyectadas,Local,ARS,11817430.65
demo,2026-04-28,Proyectado,Pagos programados,Local,ARS,-30293900.32
demo,2026-04-29,Real,DISPONIBILIDADES,Local,ARS,1832031099.01
demo,2026-04-29,Real,Moneda extranjera,Local,ARS,1186739941.23
demo,2026-04-29,Real,Moneda extranjera,Extranjera,USD,768360.16
demo,2026-04-29,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-29,Real,Bancos pesos,Local,ARS,156171841.26
demo,2026-04-29,Real,Inversiones,Local,ARS,474875776.73
demo,2026-04-29,Proyectado,Cobranzas Proyectadas,Local,ARS,36042705.05
demo,2026-04-29,Proyectado,Pagos programados,Local,ARS,-21799165.27
demo,2026-04-30,Real,DISPONIBILIDADES,Local,ARS,1352366299.01
demo,2026-04-30,Real,Moneda extranjera,Local,ARS,863808181.79
demo,2026-04-30,Real,Moneda extranjera,Extranjera,USD,559276.52
demo,2026-04-30,Real,Tipo de cambio USD,Local,USD,1544.51
demo,2026-04-30,Real,Bancos pesos,Local,ARS,154090292.01
demo,2026-04-30,Real,Inversiones,Local,ARS,385295372.21
demo,2026-04-30,Proyectado,Cobranzas Proyectadas,Local,ARS,28923540.68
demo,2026-04-30,Proyectado,Pagos programados,Local,ARS,-79751087.68
demo,2026-05-01,Real,DISPONIBILIDADES,Local,ARS,1381937042.98
demo,2026-05-01,Real,Moneda extranjera,Local,ARS,816699127.01
demo,2026-05-01,Real,Moneda extranjera,Extranjera,USD,519342.74
demo,2026-05-01,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-01,Real,Bancos pesos,Local,ARS,144956782.84
demo,2026-05-01,Real,Inversiones,Local,ARS,408141662.56
demo,2026-05-01,Proyectado,Cobranzas Proyectadas,Local,ARS,33796837.03
demo,2026-05-01,Proyectado,Pagos programados,Local,ARS,-21657366.46
demo,2026-05-02,Real,DISPONIBILIDADES,Local,ARS,1373759074.5
demo,2026-05-02,Real,Moneda extranjera,Local,ARS,856254494.66
demo,2026-05-02,Real,Moneda extranjera,Extranjera,USD,544496.18
demo,2026-05-02,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-02,Real,Bancos pesos,Local,ARS,95583954.15
demo,2026-05-02,Real,Inversiones,Local,ARS,463978793.12
demo,2026-05-02,Proyectado,Cobranzas Proyectadas,Local,ARS,28228294.21
demo,2026-05-02,Proyectado,Pagos programados,Local,ARS,-70286461.63
demo,2026-05-03,Real,DISPONIBILIDADES,Local,ARS,1331904844.68
demo,2026-05-03,Real,Moneda extranjera,Local,ARS,804619918.12
demo,2026-05-03,Real,Moneda extranjera,Extranjera,USD,511661.52
demo,2026-05-03,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-03,Real,Bancos pesos,Local,ARS,154417992.3
demo,2026-05-03,Real,Inversiones,Local,ARS,399381345.5
demo,2026-05-03,Proyectado,Cobranzas Proyectadas,Local,ARS,27610111.12
demo,2026-05-03,Proyectado,Pagos programados,Local,ARS,-54124522.35
demo,2026-05-04,Real,DISPONIBILIDADES,Local,ARS,1572558746.11
demo,2026-05-04,Real,Moneda extranjera,Local,ARS,1009673531.45
demo,2026-05-04,Real,Moneda extranjera,Extranjera,USD,642056.06
demo,2026-05-04,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-04,Real,Bancos pesos,Local,ARS,132784561.52
demo,2026-05-04,Real,Inversiones,Local,ARS,450077496.94
demo,2026-05-04,Proyectado,Cobranzas Proyectadas,Local,ARS,30096311.29
demo,2026-05-04,Proyectado,Pagos programados,Local,ARS,-50073155.08
demo,2026-05-05,Real,DISPONIBILIDADES,Local,ARS,1760764646.24
demo,2026-05-05,Real,Moneda extranjera,Local,ARS,1231300014.72
demo,2026-05-05,Real,Moneda extranjera,Extranjera,USD,782989.36
demo,2026-05-05,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-05,Real,Bancos pesos,Local,ARS,132621911.06
demo,2026-05-05,Real,Inversiones,Local,ARS,419049644.6
demo,2026-05-05,Proyectado,Cobranzas Proyectadas,Local,ARS,27014817.29
demo,2026-05-05,Proyectado,Pagos programados,Local,ARS,-49221741.42
demo,2026-05-06,Real,DISPONIBILIDADES,Local,ARS,1532340278.3
demo,2026-05-06,Real,Moneda extranjera,Local,ARS,1077618657.3
demo,2026-05-06,Real,Moneda extranjera,Extranjera,USD,685262.68
demo,2026-05-06,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-06,Real,Bancos pesos,Local,ARS,111924317.67
demo,2026-05-06,Real,Inversiones,Local,ARS,363193412.08
demo,2026-05-06,Proyectado,Cobranzas Proyectadas,Local,ARS,26707345.05
demo,2026-05-06,Proyectado,Pagos programados,Local,ARS,-47103453.79
demo,2026-05-07,Real,DISPONIBILIDADES,Local,ARS,1647133255.15
demo,2026-05-07,Real,Moneda extranjera,Local,ARS,1191214652.05
demo,2026-05-07,Real,Moneda extranjera,Extranjera,USD,757498.89
demo,2026-05-07,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-07,Real,Bancos pesos,Local,ARS,110083799.35
demo,2026-05-07,Real,Inversiones,Local,ARS,345253566.7
demo,2026-05-07,Proyectado,Cobranzas Proyectadas,Local,ARS,22535825.64
demo,2026-05-07,Proyectado,Pagos programados,Local,ARS,-21954588.59
demo,2026-05-08,Real,DISPONIBILIDADES,Local,ARS,1265345813.13
demo,2026-05-08,Real,Moneda extranjera,Local,ARS,803233035.31
demo,2026-05-08,Real,Moneda extranjera,Extranjera,USD,510779.59
demo,2026-05-08,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-08,Real,Bancos pesos,Local,ARS,91181759.97
demo,2026-05-08,Real,Inversiones,Local,ARS,400374194.47
demo,2026-05-08,Proyectado,Cobranzas Proyectadas,Local,ARS,22364497.46
demo,2026-05-08,Proyectado,Pagos programados,Local,ARS,-51807674.09
demo,2026-05-09,Real,DISPONIBILIDADES,Local,ARS,1449033973.89
demo,2026-05-09,Real,Moneda extranjera,Local,ARS,831891377.45
demo,2026-05-09,Real,Moneda extranjera,Extranjera,USD,529003.56
demo,2026-05-09,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-09,Real,Bancos pesos,Local,ARS,111722376.17
demo,2026-05-09,Real,Inversiones,Local,ARS,491318288.14
demo,2026-05-09,Proyectado,Cobranzas Proyectadas,Local,ARS,38975736.17
demo,2026-05-09,Proyectado,Pagos programados,Local,ARS,-24873804.04
demo,2026-05-10,Real,DISPONIBILIDADES,Local,ARS,1355928071.09
demo,2026-05-10,Real,Moneda extranjera,Local,ARS,873906697.7
demo,2026-05-10,Real,Moneda extranjera,Extranjera,USD,555721.3
demo,2026-05-10,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-10,Real,Bancos pesos,Local,ARS,91407931.69
demo,2026-05-10,Real,Inversiones,Local,ARS,425591141.03
demo,2026-05-10,Proyectado,Cobranzas Proyectadas,Local,ARS,36234233.18
demo,2026-05-10,Proyectado,Pagos programados,Local,ARS,-71211932.51
demo,2026-05-11,Real,DISPONIBILIDADES,Local,ARS,1394259379.77
demo,2026-05-11,Real,Moneda extranjera,Local,ARS,844829662.88
demo,2026-05-11,Real,Moneda extranjera,Extranjera,USD,537231.08
demo,2026-05-11,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-11,Real,Bancos pesos,Local,ARS,113018863.79
demo,2026-05-11,Real,Inversiones,Local,ARS,457647648.85
demo,2026-05-11,Proyectado,Cobranzas Proyectadas,Local,ARS,34668438.38
demo,2026-05-11,Proyectado,Pagos programados,Local,ARS,-55905234.13
demo,2026-05-12,Real,DISPONIBILIDADES,Local,ARS,1681788348.48
demo,2026-05-12,Real,Moneda extranjera,Local,ARS,1202670735.14
demo,2026-05-12,Real,Moneda extranjera,Extranjera,USD,764783.87
demo,2026-05-12,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-12,Real,Bancos pesos,Local,ARS,111667098.36
demo,2026-05-12,Real,Inversiones,Local,ARS,407257516.37
demo,2026-05-12,Proyectado,Cobranzas Proyectadas,Local,ARS,31978597.05
demo,2026-05-12,Proyectado,Pagos programados,Local,ARS,-71785598.45
demo,2026-05-13,Real,DISPONIBILIDADES,Local,ARS,1617795259.63
demo,2026-05-13,Real,Moneda extranjera,Local,ARS,1149208416.86
demo,2026-05-13,Real,Moneda extranjera,Extranjera,USD,730786.93
demo,2026-05-13,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-13,Real,Bancos pesos,Local,ARS,106323029.43
demo,2026-05-13,Real,Inversiones,Local,ARS,404165747.72
demo,2026-05-13,Proyectado,Cobranzas Proyectadas,Local,ARS,29945948.56
demo,2026-05-13,Proyectado,Pagos programados,Local,ARS,-71847882.93
demo,2026-05-14,Real,DISPONIBILIDADES,Local,ARS,1362845472.87
demo,2026-05-14,Real,Moneda extranjera,Local,ARS,848114446.69
demo,2026-05-14,Real,Moneda extranjera,Extranjera,USD,539319.89
demo,2026-05-14,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-14,Real,Bancos pesos,Local,ARS,134061064.7
demo,2026-05-14,Real,Inversiones,Local,ARS,396981348.12
demo,2026-05-14,Proyectado,Cobranzas Proyectadas,Local,ARS,21304638.41
demo,2026-05-14,Proyectado,Pagos programados,Local,ARS,-37616025.06
demo,2026-05-15,Real,DISPONIBILIDADES,Local,ARS,1811769565.37
demo,2026-05-15,Real,Moneda extranjera,Local,ARS,1255982589.14
demo,2026-05-15,Real,Moneda extranjera,Extranjera,USD,798685.12
demo,2026-05-15,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-15,Real,Bancos pesos,Local,ARS,128999084.9
demo,2026-05-15,Real,Inversiones,Local,ARS,432175100.35
demo,2026-05-15,Proyectado,Cobranzas Proyectadas,Local,ARS,19626324.01
demo,2026-05-15,Proyectado,Pagos programados,Local,ARS,-25013533.03
demo,2026-05-16,Real,DISPONIBILIDADES,Local,ARS,1358565045.21
demo,2026-05-16,Real,Moneda extranjera,Local,ARS,934943331.24
demo,2026-05-16,Real,Moneda extranjera,Extranjera,USD,594534.78
demo,2026-05-16,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-16,Real,Bancos pesos,Local,ARS,145443848.3
demo,2026-05-16,Real,Inversiones,Local,ARS,323436711.58
demo,2026-05-16,Proyectado,Cobranzas Proyectadas,Local,ARS,11215259.35
demo,2026-05-16,Proyectado,Pagos programados,Local,ARS,-56474105.26
demo,2026-05-17,Real,DISPONIBILIDADES,Local,ARS,1713821420.24
demo,2026-05-17,Real,Moneda extranjera,Local,ARS,1145592031.83
demo,2026-05-17,Real,Moneda extranjera,Extranjera,USD,728487.26
demo,2026-05-17,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-17,Real,Bancos pesos,Local,ARS,145591537.14
demo,2026-05-17,Real,Inversiones,Local,ARS,422103162.6
demo,2026-05-17,Proyectado,Cobranzas Proyectadas,Local,ARS,37419055.68
demo,2026-05-17,Proyectado,Pagos programados,Local,ARS,-36884367.0
demo,2026-05-18,Real,DISPONIBILIDADES,Local,ARS,1751308880.21
demo,2026-05-18,Real,Moneda extranjera,Local,ARS,1201294065.16
demo,2026-05-18,Real,Moneda extranjera,Extranjera,USD,763908.44
demo,2026-05-18,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-18,Real,Bancos pesos,Local,ARS,102320249.1
demo,2026-05-18,Real,Inversiones,Local,ARS,480336327.94
demo,2026-05-18,Proyectado,Cobranzas Proyectadas,Local,ARS,19555931.94
demo,2026-05-18,Proyectado,Pagos programados,Local,ARS,-52197693.92
demo,2026-05-19,Real,DISPONIBILIDADES,Local,ARS,1428261455.13
demo,2026-05-19,Real,Moneda extranjera,Local,ARS,959163330.71
demo,2026-05-19,Real,Moneda extranjera,Extranjera,USD,609936.39
demo,2026-05-19,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-19,Real,Bancos pesos,Local,ARS,117921796.41
demo,2026-05-19,Real,Inversiones,Local,ARS,358373228.45
demo,2026-05-19,Proyectado,Cobranzas Proyectadas,Local,ARS,19771355.38
demo,2026-05-19,Proyectado,Pagos programados,Local,ARS,-26968255.82
demo,2026-05-20,Real,DISPONIBILIDADES,Local,ARS,1520816489.97
demo,2026-05-20,Real,Moneda extranjera,Local,ARS,1057800155.7
demo,2026-05-20,Real,Moneda extranjera,Extranjera,USD,672660.0
demo,2026-05-20,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-20,Real,Bancos pesos,Local,ARS,136018278.73
demo,2026-05-20,Real,Inversiones,Local,ARS,335442601.11
demo,2026-05-20,Proyectado,Cobranzas Proyectadas,Local,ARS,38238181.68
demo,2026-05-20,Proyectado,Pagos programados,Local,ARS,-46682727.26
demo,2026-05-21,Real,DISPONIBILIDADES,Local,ARS,1398417980.17
demo,2026-05-21,Real,Moneda extranjera,Local,ARS,854546824.99
demo,2026-05-21,Real,Moneda extranjera,Extranjera,USD,543410.27
demo,2026-05-21,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-21,Real,Bancos pesos,Local,ARS,114024203.43
demo,2026-05-21,Real,Inversiones,Local,ARS,478967126.77
demo,2026-05-21,Proyectado,Cobranzas Proyectadas,Local,ARS,30609805.84
demo,2026-05-21,Proyectado,Pagos programados,Local,ARS,-79729980.86
demo,2026-05-22,Real,DISPONIBILIDADES,Local,ARS,1416501458.84
demo,2026-05-22,Real,Moneda extranjera,Local,ARS,987762619.27
demo,2026-05-22,Real,Moneda extranjera,Extranjera,USD,628122.81
demo,2026-05-22,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-22,Real,Bancos pesos,Local,ARS,132191993.7
demo,2026-05-22,Real,Inversiones,Local,ARS,328899095.27
demo,2026-05-22,Proyectado,Cobranzas Proyectadas,Local,ARS,10499097.38
demo,2026-05-22,Proyectado,Pagos programados,Local,ARS,-42851346.78
demo,2026-05-23,Real,DISPONIBILIDADES,Local,ARS,1686146592.04
demo,2026-05-23,Real,Moneda extranjera,Local,ARS,1080681772.72
demo,2026-05-23,Real,Moneda extranjera,Extranjera,USD,687210.53
demo,2026-05-23,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-23,Real,Bancos pesos,Local,ARS,99959572.18
demo,2026-05-23,Real,Inversiones,Local,ARS,498151070.07
demo,2026-05-23,Proyectado,Cobranzas Proyectadas,Local,ARS,28175706.8
demo,2026-05-23,Proyectado,Pagos programados,Local,ARS,-20821529.73
demo,2026-05-24,Real,DISPONIBILIDADES,Local,ARS,1589460064.02
demo,2026-05-24,Real,Moneda extranjera,Local,ARS,1065151195.14
demo,2026-05-24,Real,Moneda extranjera,Extranjera,USD,677334.56
demo,2026-05-24,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-24,Real,Bancos pesos,Local,ARS,90287148.83
demo,2026-05-24,Real,Inversiones,Local,ARS,467876698.59
demo,2026-05-24,Proyectado,Cobranzas Proyectadas,Local,ARS,39727226.43
demo,2026-05-24,Proyectado,Pagos programados,Local,ARS,-73582204.98
demo,2026-05-25,Real,DISPONIBILIDADES,Local,ARS,1377695036.97
demo,2026-05-25,Real,Moneda extranjera,Local,ARS,936530672.89
demo,2026-05-25,Real,Moneda extranjera,Extranjera,USD,595544.18
demo,2026-05-25,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-25,Real,Bancos pesos,Local,ARS,137998820.38
demo,2026-05-25,Real,Inversiones,Local,ARS,368685506.09
demo,2026-05-25,Proyectado,Cobranzas Proyectadas,Local,ARS,14257778.68
demo,2026-05-25,Proyectado,Pagos programados,Local,ARS,-79777741.08
demo,2026-05-26,Real,DISPONIBILIDADES,Local,ARS,1413096601.33
demo,2026-05-26,Real,Moneda extranjera,Local,ARS,818299450.37
demo,2026-05-26,Real,Moneda extranjera,Extranjera,USD,520360.4
demo,2026-05-26,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-26,Real,Bancos pesos,Local,ARS,154112808.73
demo,2026-05-26,Real,Inversiones,Local,ARS,481565881.99
demo,2026-05-26,Proyectado,Cobranzas Proyectadas,Local,ARS,32621129.98
demo,2026-05-26,Proyectado,Pagos programados,Local,ARS,-73502669.74
demo,2026-05-27,Real,DISPONIBILIDADES,Local,ARS,1641590771.93
demo,2026-05-27,Real,Moneda extranjera,Local,ARS,1070506430.67
demo,2026-05-27,Real,Moneda extranjera,Extranjera,USD,680739.98
demo,2026-05-27,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-27,Real,Bancos pesos,Local,ARS,121613421.73
demo,2026-05-27,Real,Inversiones,Local,ARS,476869613.01
demo,2026-05-27,Proyectado,Cobranzas Proyectadas,Local,ARS,37549277.78
demo,2026-05-27,Proyectado,Pagos programados,Local,ARS,-64947971.27
demo,2026-05-28,Real,DISPONIBILIDADES,Local,ARS,1510340300.53
demo,2026-05-28,Real,Moneda extranjera,Local,ARS,1065550986.87
demo,2026-05-28,Real,Moneda extranjera,Extranjera,USD,677588.79
demo,2026-05-28,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-28,Real,Bancos pesos,Local,ARS,100775035.42
demo,2026-05-28,Real,Inversiones,Local,ARS,400076740.5
demo,2026-05-28,Proyectado,Cobranzas Proyectadas,Local,ARS,20824058.77
demo,2026-05-28,Proyectado,Pagos programados,Local,ARS,-76886521.03
demo,2026-05-29,Real,DISPONIBILIDADES,Local,ARS,1721244473.13
demo,2026-05-29,Real,Moneda extranjera,Local,ARS,1131021739.41
demo,2026-05-29,Real,Moneda extranjera,Extranjera,USD,719221.94
demo,2026-05-29,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-29,Real,Bancos pesos,Local,ARS,147200749.99
demo,2026-05-29,Real,Inversiones,Local,ARS,447160344.11
demo,2026-05-29,Proyectado,Cobranzas Proyectadas,Local,ARS,23577735.88
demo,2026-05-29,Proyectado,Pagos programados,Local,ARS,-27716096.26
demo,2026-05-30,Real,DISPONIBILIDADES,Local,ARS,1628040828.31
demo,2026-05-30,Real,Moneda extranjera,Local,ARS,1115577410.03
demo,2026-05-30,Real,Moneda extranjera,Extranjera,USD,709400.82
demo,2026-05-30,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-30,Real,Bancos pesos,Local,ARS,136110105.6
demo,2026-05-30,Real,Inversiones,Local,ARS,394770608.96
demo,2026-05-30,Proyectado,Cobranzas Proyectadas,Local,ARS,36237757.41
demo,2026-05-30,Proyectado,Pagos programados,Local,ARS,-54655053.69
demo,2026-05-31,Real,DISPONIBILIDADES,Local,ARS,1596393336.07
demo,2026-05-31,Real,Moneda extranjera,Local,ARS,1130117937.61
demo,2026-05-31,Real,Moneda extranjera,Extranjera,USD,718647.21
demo,2026-05-31,Real,Tipo de cambio USD,Local,USD,1572.56
demo,2026-05-31,Real,Bancos pesos,Local,ARS,105366738.38
demo,2026-05-31,Real,Inversiones,Local,ARS,421237216.23
demo,2026-05-31,Proyectado,Cobranzas Proyectadas,Local,ARS,12241162.64
demo,2026-05-31,Proyectado,Pagos programados,Local,ARS,-72569718.8
demo,2026-06-01,Real,DISPONIBILIDADES,Local,ARS,1376410633.55
demo,2026-06-01,Real,Moneda extranjera,Local,ARS,964145607.06
demo,2026-06-01,Real,Moneda extranjera,Extranjera,USD,602167.49
demo,2026-06-01,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-01,Real,Bancos pesos,Local,ARS,110619950.33
demo,2026-06-01,Real,Inversiones,Local,ARS,331500707.34
demo,2026-06-01,Proyectado,Cobranzas Proyectadas,Local,ARS,25435069.35
demo,2026-06-01,Proyectado,Pagos programados,Local,ARS,-55290700.54
demo,2026-06-02,Real,DISPONIBILIDADES,Local,ARS,1398469697.82
demo,2026-06-02,Real,Moneda extranjera,Local,ARS,825437754.91
demo,2026-06-02,Real,Moneda extranjera,Extranjera,USD,515536.01
demo,2026-06-02,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-02,Real,Bancos pesos,Local,ARS,159881103.76
demo,2026-06-02,Real,Inversiones,Local,ARS,425786952.54
demo,2026-06-02,Proyectado,Cobranzas Proyectadas,Local,ARS,34311147.63
demo,2026-06-02,Proyectado,Pagos programados,Local,ARS,-46947261.02
demo,2026-06-03,Real,DISPONIBILIDADES,Local,ARS,1639255445.47
demo,2026-06-03,Real,Moneda extranjera,Local,ARS,1186755400.77
demo,2026-06-03,Real,Moneda extranjera,Extranjera,USD,741200.82
demo,2026-06-03,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-03,Real,Bancos pesos,Local,ARS,157723099.38
demo,2026-06-03,Real,Inversiones,Local,ARS,345583982.28
demo,2026-06-03,Proyectado,Cobranzas Proyectadas,Local,ARS,21606667.56
demo,2026-06-03,Proyectado,Pagos programados,Local,ARS,-72413704.51
demo,2026-06-04,Real,DISPONIBILIDADES,Local,ARS,1441314750.58
demo,2026-06-04,Real,Moneda extranjera,Local,ARS,1028498229.15
demo,2026-06-04,Real,Moneda extranjera,Extranjera,USD,642359.61
demo,2026-06-04,Real,Tipo de cambio USD,Local,USD,1601.13
demo,2026-06-04,Real,Bancos pesos,Local,ARS,148674869.49
demo,2026-06-04,Real,Inversiones,Local,ARS,305023051.46
demo,2026-06-04,Proyectado,Cobranzas Proyectadas,Local,ARS,38117965.48
demo,2026-06-04,Proyectado,Pagos programados,Local,ARS,-78999365.0
