hotel,fecha,tipo,total_occ,arr_rooms,comp_rooms,house_use,deduct_indiv,deduct_group,occ_pct,room_revenue,adr,dep_rooms,day_use,no_show,ooo,personas,fecha_reporte
demo-centro,2025-10-28,History,153,54,0,0,119,34,0.6955,27112.15,177.2,50,0,0,0,260,2026-09-25
demo-costa,2025-10-28,History,78,27,0,0,62,16,0.5571,11880.69,152.32,26,0,0,0,133,2026-09-25
demo-centro,2025-10-29,History,150,52,0,0,115,35,0.6818,24089.64,160.6,50,0,0,0,255,2026-09-25
demo-costa,2025-10-29,History,89,31,0,0,62,27,0.6357,13182.02,148.11,29,0,0,0,151,2026-09-25
demo-centro,2025-10-30,History,155,54,0,0,131,24,0.7045,25664.36,165.58,51,0,0,0,264,2026-09-25
demo-costa,2025-10-30,History,85,30,0,0,65,20,0.6071,12563.2,147.8,28,0,0,0,144,2026-09-25
demo-centro,2025-10-31,History,176,62,0,0,156,20,0.8,30120.12,171.14,58,0,0,0,299,2026-09-25
demo-costa,2025-10-31,History,101,35,0,0,70,31,0.7214,15301.55,151.5,33,0,0,0,172,2026-09-25
demo-centro,2025-11-01,History,166,58,0,0,147,19,0.7545,26725.2,161.0,55,0,0,0,282,2026-09-25
demo-costa,2025-11-01,History,97,34,0,0,63,34,0.6929,14672.67,151.26,32,0,0,0,165,2026-09-25
demo-centro,2025-11-02,History,120,42,0,0,86,34,0.5455,20018.14,166.82,40,0,0,0,204,2026-09-25
demo-costa,2025-11-02,History,82,29,0,0,60,22,0.5857,13024.42,158.83,27,0,0,0,139,2026-09-25
demo-centro,2025-11-03,History,155,54,0,0,120,35,0.7045,27359.02,176.51,51,0,0,0,264,2026-09-25
demo-costa,2025-11-03,History,90,31,0,0,75,15,0.6429,13549.86,150.55,30,0,0,0,153,2026-09-25
demo-centro,2025-11-04,History,160,56,0,0,107,53,0.7273,28017.18,175.11,53,0,0,0,272,2026-09-25
demo-costa,2025-11-04,History,104,36,0,0,93,11,0.7429,16373.96,157.44,34,0,0,0,177,2026-09-25
demo-centro,2025-11-05,History,162,57,0,0,110,52,0.7364,27314.51,168.61,53,0,0,0,275,2026-09-25
demo-costa,2025-11-05,History,90,31,0,0,75,15,0.6429,14283.45,158.7,30,0,0,0,153,2026-09-25
demo-centro,2025-11-06,History,159,56,0,0,108,51,0.7227,26068.87,163.96,52,0,0,0,270,2026-09-25
demo-costa,2025-11-06,History,95,33,0,0,75,20,0.6786,15621.44,164.44,31,0,0,0,162,2026-09-25
demo-centro,2025-11-07,History,180,63,0,0,156,24,0.8182,30858.21,171.43,59,0,0,0,306,2026-09-25
demo-costa,2025-11-07,History,97,34,0,0,85,12,0.6929,15874.02,163.65,32,0,0,0,165,2026-09-25
demo-centro,2025-11-08,History,178,62,0,0,150,28,0.8091,29610.46,166.35,59,0,0,0,303,2026-09-25
demo-costa,2025-11-08,History,107,37,0,0,85,22,0.7643,17188.83,160.64,35,0,0,0,182,2026-09-25
demo-centro,2025-11-09,History,147,51,0,0,101,46,0.6682,25779.65,175.37,49,0,0,0,250,2026-09-25
demo-costa,2025-11-09,History,88,31,0,0,66,22,0.6286,14247.2,161.9,29,0,0,0,150,2026-09-25
demo-centro,2025-11-10,History,155,54,0,0,113,42,0.7045,25911.04,167.17,51,0,0,0,264,2026-09-25
demo-costa,2025-11-10,History,92,32,0,0,76,16,0.6571,14597.22,158.67,30,0,0,0,156,2026-09-25
demo-centro,2025-11-11,History,144,50,0,0,123,21,0.6545,24431.99,169.67,48,0,0,0,245,2026-09-25
demo-costa,2025-11-11,History,92,32,0,0,62,30,0.6571,15153.6,164.71,30,0,0,0,156,2026-09-25
demo-centro,2025-11-12,History,167,58,0,0,130,37,0.7591,27573.02,165.11,55,0,0,0,284,2026-09-25
demo-costa,2025-11-12,History,92,32,0,0,68,24,0.6571,14400.35,156.53,30,0,0,0,156,2026-09-25
demo-centro,2025-11-13,History,158,55,0,0,127,31,0.7182,25908.76,163.98,52,0,0,0,269,2026-09-25
demo-costa,2025-11-13,History,90,31,0,0,81,9,0.6429,14846.32,164.96,30,0,0,0,153,2026-09-25
demo-centro,2025-11-14,History,171,60,0,0,145,26,0.7773,28307.08,165.54,56,0,0,0,291,2026-09-25
demo-costa,2025-11-14,History,101,35,0,0,83,18,0.7214,15819.06,156.62,33,0,0,0,172,2026-09-25
demo-centro,2025-11-15,History,154,54,0,0,134,20,0.7,26166.2,169.91,51,0,0,0,262,2026-09-25
demo-costa,2025-11-15,History,108,38,0,0,92,16,0.7714,17026.03,157.65,36,0,0,0,184,2026-09-25
demo-centro,2025-11-16,History,150,52,0,0,123,27,0.6818,25468.12,169.79,50,0,0,0,255,2026-09-25
demo-costa,2025-11-16,History,83,29,0,0,65,18,0.5929,12632.17,152.19,27,0,0,0,141,2026-09-25
demo-centro,2025-11-17,History,165,58,0,0,132,33,0.75,29040.38,176.0,54,0,0,0,280,2026-09-25
demo-costa,2025-11-17,History,95,33,0,0,69,26,0.6786,14579.75,153.47,31,0,0,0,162,2026-09-25
demo-centro,2025-11-18,History,144,50,0,0,102,42,0.6545,24882.26,172.79,48,0,0,0,245,2026-09-25
demo-costa,2025-11-18,History,95,33,0,0,69,26,0.6786,15519.39,163.36,31,0,0,0,162,2026-09-25
demo-centro,2025-11-19,History,168,59,0,0,149,19,0.7636,29515.83,175.69,55,0,0,0,286,2026-09-25
demo-costa,2025-11-19,History,102,36,0,0,87,15,0.7286,15553.0,152.48,34,0,0,0,173,2026-09-25
demo-centro,2025-11-20,History,147,51,0,0,111,36,0.6682,24539.84,166.94,49,0,0,0,250,2026-09-25
demo-costa,2025-11-20,History,93,33,0,0,67,26,0.6643,14730.62,158.39,31,0,0,0,158,2026-09-25
demo-centro,2025-11-21,History,175,61,0,0,119,56,0.7955,28035.59,160.2,58,0,0,0,298,2026-09-25
demo-costa,2025-11-21,History,95,33,0,0,72,23,0.6786,14768.84,155.46,31,0,0,0,162,2026-09-25
demo-centro,2025-11-22,History,170,59,0,0,115,55,0.7727,29739.63,174.94,56,0,0,0,289,2026-09-25
demo-costa,2025-11-22,History,118,41,0,0,105,13,0.8429,19373.4,164.18,39,0,0,0,201,2026-09-25
demo-centro,2025-11-23,History,140,49,0,0,100,40,0.6364,23189.21,165.64,46,0,0,0,238,2026-09-25
demo-costa,2025-11-23,History,79,28,0,0,53,26,0.5643,12957.28,164.02,26,0,0,0,134,2026-09-25
demo-centro,2025-11-24,History,145,51,0,0,129,16,0.6591,24894.32,171.68,48,0,0,0,246,2026-09-25
demo-costa,2025-11-24,History,96,34,0,0,81,15,0.6857,14423.78,150.25,32,0,0,0,163,2026-09-25
demo-centro,2025-11-25,History,165,58,0,0,118,47,0.75,28616.94,173.44,54,0,0,0,280,2026-09-25
demo-costa,2025-11-25,History,96,34,0,0,82,14,0.6857,15135.24,157.66,32,0,0,0,163,2026-09-25
demo-centro,2025-11-26,History,184,64,0,0,133,51,0.8364,31678.97,172.17,61,0,0,0,313,2026-09-25
demo-costa,2025-11-26,History,86,30,0,0,57,29,0.6143,13125.46,152.62,28,0,0,0,146,2026-09-25
demo-centro,2025-11-27,History,168,59,0,0,150,18,0.7636,28676.86,170.7,55,0,0,0,286,2026-09-25
demo-costa,2025-11-27,History,91,32,0,0,79,12,0.65,14420.81,158.47,30,0,0,0,155,2026-09-25
demo-centro,2025-11-28,History,188,66,0,0,127,61,0.8545,30561.21,162.56,62,0,0,0,320,2026-09-25
demo-costa,2025-11-28,History,108,38,0,0,81,27,0.7714,17454.51,161.62,36,0,0,0,184,2026-09-25
demo-centro,2025-11-29,History,167,58,0,0,141,26,0.7591,28987.42,173.58,55,0,0,0,284,2026-09-25
demo-costa,2025-11-29,History,99,35,0,0,81,18,0.7071,15831.03,159.91,33,0,0,0,168,2026-09-25
demo-centro,2025-11-30,History,143,50,0,0,105,38,0.65,23130.79,161.75,47,0,0,0,243,2026-09-25
demo-costa,2025-11-30,History,91,32,0,0,75,16,0.65,14933.57,164.11,30,0,0,0,155,2026-09-25
demo-centro,2025-12-01,History,130,46,0,0,108,22,0.5909,22074.04,169.8,43,0,0,0,221,2026-09-25
demo-costa,2025-12-01,History,129,45,0,0,107,22,0.9214,20963.21,162.51,43,0,0,0,219,2026-09-25
demo-centro,2025-12-02,History,148,52,0,0,132,16,0.6727,23293.73,157.39,49,0,0,0,252,2026-09-25
demo-costa,2025-12-02,History,110,38,0,0,98,12,0.7857,17197.65,156.34,36,0,0,0,187,2026-09-25
demo-centro,2025-12-03,History,125,44,0,0,97,28,0.5682,20528.21,164.23,41,0,0,0,212,2026-09-25
demo-costa,2025-12-03,History,119,42,0,0,83,36,0.85,19473.03,163.64,39,0,0,0,202,2026-09-25
demo-centro,2025-12-04,History,130,46,0,0,90,40,0.5909,21266.26,163.59,43,0,0,0,221,2026-09-25
demo-costa,2025-12-04,History,128,45,0,0,101,27,0.9143,20778.46,162.33,42,0,0,0,218,2026-09-25
demo-centro,2025-12-05,History,137,48,0,0,93,44,0.6227,21904.51,159.89,45,0,0,0,233,2026-09-25
demo-costa,2025-12-05,History,137,48,0,0,105,32,0.9786,22502.4,164.25,45,0,0,0,233,2026-09-25
demo-centro,2025-12-06,History,154,54,0,0,110,44,0.7,24625.51,159.91,51,0,0,0,262,2026-09-25
demo-costa,2025-12-06,History,137,48,0,0,123,14,0.9786,21759.21,158.83,45,0,0,0,233,2026-09-25
demo-centro,2025-12-07,History,125,44,0,0,100,25,0.5682,20043.9,160.35,41,0,0,0,212,2026-09-25
demo-costa,2025-12-07,History,110,38,0,0,96,14,0.7857,17481.93,158.93,36,0,0,0,187,2026-09-25
demo-centro,2025-12-08,History,138,48,0,0,117,21,0.6273,22221.16,161.02,46,0,0,0,235,2026-09-25
demo-costa,2025-12-08,History,126,44,0,0,94,32,0.9,20034.13,159.0,42,0,0,0,214,2026-09-25
demo-centro,2025-12-09,History,155,54,0,0,105,50,0.7045,26546.02,171.26,51,0,0,0,264,2026-09-25
demo-costa,2025-12-09,History,111,39,0,0,72,39,0.7929,17415.64,156.9,37,0,0,0,189,2026-09-25
demo-centro,2025-12-10,History,117,41,0,0,88,29,0.5318,18512.58,158.23,39,0,0,0,199,2026-09-25
demo-costa,2025-12-10,History,127,44,0,0,102,25,0.9071,21240.04,167.24,42,0,0,0,216,2026-09-25
demo-centro,2025-12-11,History,132,46,0,0,100,32,0.6,22203.48,168.21,44,0,0,0,224,2026-09-25
demo-costa,2025-12-11,History,116,41,0,0,91,25,0.8286,19594.72,168.92,38,0,0,0,197,2026-09-25
demo-centro,2025-12-12,History,155,54,0,0,123,32,0.7045,24860.56,160.39,51,0,0,0,264,2026-09-25
demo-costa,2025-12-12,History,137,48,0,0,108,29,0.9786,21482.62,156.81,45,0,0,0,233,2026-09-25
demo-centro,2025-12-13,History,166,58,0,0,117,49,0.7545,26920.05,162.17,55,0,0,0,282,2026-09-25
demo-costa,2025-12-13,History,134,47,0,0,115,19,0.9571,22077.53,164.76,44,0,0,0,228,2026-09-25
demo-centro,2025-12-14,History,135,47,0,0,112,23,0.6136,23053.84,170.77,45,0,0,0,230,2026-09-25
demo-costa,2025-12-14,History,101,35,0,0,77,24,0.7214,16512.42,163.49,33,0,0,0,172,2026-09-25
demo-centro,2025-12-15,History,143,50,0,0,100,43,0.65,23941.54,167.42,47,0,0,0,243,2026-09-25
demo-costa,2025-12-15,History,121,42,0,0,81,40,0.8643,20001.49,165.3,40,0,0,0,206,2026-09-25
demo-centro,2025-12-16,History,140,49,0,0,121,19,0.6364,22413.63,160.1,46,0,0,0,238,2026-09-25
demo-costa,2025-12-16,History,118,41,0,0,99,19,0.8429,19549.82,165.68,39,0,0,0,201,2026-09-25
demo-centro,2025-12-17,History,128,45,0,0,107,21,0.5818,20438.33,159.67,42,0,0,0,218,2026-09-25
demo-costa,2025-12-17,History,127,44,0,0,104,23,0.9071,20553.04,161.83,42,0,0,0,216,2026-09-25
demo-centro,2025-12-18,History,124,43,0,0,106,18,0.5636,21392.83,172.52,41,0,0,0,211,2026-09-25
demo-costa,2025-12-18,History,124,43,0,0,103,21,0.8857,19852.86,160.1,41,0,0,0,211,2026-09-25
demo-centro,2025-12-19,History,154,54,0,0,130,24,0.7,24686.71,160.3,51,0,0,0,262,2026-09-25
demo-costa,2025-12-19,History,137,48,0,0,115,22,0.9786,23197.41,169.32,45,0,0,0,233,2026-09-25
demo-centro,2025-12-20,History,166,58,0,0,140,26,0.7545,27855.87,167.81,55,0,0,0,282,2026-09-25
demo-costa,2025-12-20,History,122,43,0,0,81,41,0.8714,20650.63,169.27,40,0,0,0,207,2026-09-25
demo-centro,2025-12-21,History,125,44,0,0,87,38,0.5682,21510.75,172.09,41,0,0,0,212,2026-09-25
demo-costa,2025-12-21,History,123,43,0,0,94,29,0.8786,20540.01,166.99,41,0,0,0,209,2026-09-25
demo-centro,2025-12-22,History,116,41,0,0,92,24,0.5273,19657.43,169.46,38,0,0,0,197,2026-09-25
demo-costa,2025-12-22,History,115,40,0,0,78,37,0.8214,19328.62,168.07,38,0,0,0,196,2026-09-25
demo-centro,2025-12-23,History,128,45,0,0,98,30,0.5818,20569.19,160.7,42,0,0,0,218,2026-09-25
demo-costa,2025-12-23,History,123,43,0,0,93,30,0.8786,19208.13,156.16,41,0,0,0,209,2026-09-25
demo-centro,2025-12-24,History,136,48,0,0,98,38,0.6182,22094.17,162.46,45,0,0,0,231,2026-09-25
demo-costa,2025-12-24,History,133,47,0,0,115,18,0.95,22586.85,169.83,44,0,0,0,226,2026-09-25
demo-centro,2025-12-25,History,158,55,0,0,120,38,0.7182,25946.2,164.22,52,0,0,0,269,2026-09-25
demo-costa,2025-12-25,History,115,40,0,0,84,31,0.8214,19662.81,170.98,38,0,0,0,196,2026-09-25
demo-centro,2025-12-26,History,150,52,0,0,99,51,0.6818,25039.85,166.93,50,0,0,0,255,2026-09-25
demo-costa,2025-12-26,History,133,47,0,0,93,40,0.95,21878.8,164.5,44,0,0,0,226,2026-09-25
demo-centro,2025-12-27,History,161,56,0,0,113,48,0.7318,27600.06,171.43,53,0,0,0,274,2026-09-25
demo-costa,2025-12-27,History,127,44,0,0,107,20,0.9071,20792.37,163.72,42,0,0,0,216,2026-09-25
demo-centro,2025-12-28,History,112,39,0,0,101,11,0.5091,17613.13,157.26,37,0,0,0,190,2026-09-25
demo-costa,2025-12-28,History,122,43,0,0,98,24,0.8714,19864.36,162.82,40,0,0,0,207,2026-09-25
demo-centro,2025-12-29,History,138,48,0,0,95,43,0.6273,22556.4,163.45,46,0,0,0,235,2026-09-25
demo-costa,2025-12-29,History,119,42,0,0,78,41,0.85,19811.8,166.49,39,0,0,0,202,2026-09-25
demo-centro,2025-12-30,History,134,47,0,0,99,35,0.6091,21340.74,159.26,44,0,0,0,228,2026-09-25
demo-costa,2025-12-30,History,117,41,0,0,94,23,0.8357,18437.57,157.59,39,0,0,0,199,2026-09-25
demo-centro,2025-12-31,History,128,45,0,0,101,27,0.5818,21427.8,167.4,42,0,0,0,218,2026-09-25
demo-costa,2025-12-31,History,121,42,0,0,106,15,0.8643,20193.64,166.89,40,0,0,0,206,2026-09-25
demo-centro,2026-01-01,History,124,43,0,0,96,28,0.5636,20170.39,162.66,41,0,0,0,211,2026-09-25
demo-costa,2026-01-01,History,137,48,0,0,120,17,0.9786,23244.48,169.67,45,0,0,0,233,2026-09-25
demo-centro,2026-01-02,History,138,48,0,0,99,39,0.6273,23958.13,173.61,46,0,0,0,235,2026-09-25
demo-costa,2026-01-02,History,137,48,0,0,111,26,0.9786,22794.44,166.38,45,0,0,0,233,2026-09-25
demo-centro,2026-01-03,History,125,44,0,0,112,13,0.5682,20459.6,163.68,41,0,0,0,212,2026-09-25
demo-costa,2026-01-03,History,137,48,0,0,99,38,0.9786,24266.52,177.13,45,0,0,0,233,2026-09-25
demo-centro,2026-01-04,History,102,36,0,0,81,21,0.4636,16956.39,166.24,34,0,0,0,173,2026-09-25
demo-costa,2026-01-04,History,128,45,0,0,86,42,0.9143,22370.07,174.77,42,0,0,0,218,2026-09-25
demo-centro,2026-01-05,History,124,43,0,0,88,36,0.5636,20079.43,161.93,41,0,0,0,211,2026-09-25
demo-costa,2026-01-05,History,134,47,0,0,116,18,0.9571,24050.83,179.48,44,0,0,0,228,2026-09-25
demo-centro,2026-01-06,History,124,43,0,0,99,25,0.5636,21596.94,174.17,41,0,0,0,211,2026-09-25
demo-costa,2026-01-06,History,132,46,0,0,88,44,0.9429,22797.35,172.71,44,0,0,0,224,2026-09-25
demo-centro,2026-01-07,History,122,43,0,0,107,15,0.5545,20722.78,169.86,40,0,0,0,207,2026-09-25
demo-costa,2026-01-07,History,136,48,0,0,113,23,0.9714,24187.26,177.85,45,0,0,0,231,2026-09-25
demo-centro,2026-01-08,History,129,45,0,0,92,37,0.5864,21658.3,167.89,43,0,0,0,219,2026-09-25
demo-costa,2026-01-08,History,129,45,0,0,101,28,0.9214,23297.65,180.6,43,0,0,0,219,2026-09-25
demo-centro,2026-01-09,History,136,48,0,0,106,30,0.6182,22453.58,165.1,45,0,0,0,231,2026-09-25
demo-costa,2026-01-09,History,137,48,0,0,91,46,0.9786,23095.5,168.58,45,0,0,0,233,2026-09-25
demo-centro,2026-01-10,History,139,49,0,0,106,33,0.6318,23614.38,169.89,46,0,0,0,236,2026-09-25
demo-costa,2026-01-10,History,137,48,0,0,118,19,0.9786,23131.39,168.84,45,0,0,0,233,2026-09-25
demo-centro,2026-01-11,History,101,35,0,0,89,12,0.4591,16647.29,164.82,33,0,0,0,172,2026-09-25
demo-costa,2026-01-11,History,111,39,0,0,72,39,0.7929,18878.59,170.08,37,0,0,0,189,2026-09-25
demo-centro,2026-01-12,History,101,35,0,0,71,30,0.4591,16751.28,165.85,33,0,0,0,172,2026-09-25
demo-costa,2026-01-12,History,137,48,0,0,93,44,0.9786,24370.93,177.89,45,0,0,0,233,2026-09-25
demo-centro,2026-01-13,History,116,41,0,0,81,35,0.5273,20388.73,175.76,38,0,0,0,197,2026-09-25
demo-costa,2026-01-13,History,134,47,0,0,89,45,0.9571,22025.14,164.37,44,0,0,0,228,2026-09-25
demo-centro,2026-01-14,History,112,39,0,0,97,15,0.5091,19256.83,171.94,37,0,0,0,190,2026-09-25
demo-costa,2026-01-14,History,137,48,0,0,94,43,0.9786,22778.24,166.26,45,0,0,0,233,2026-09-25
demo-centro,2026-01-15,History,118,41,0,0,96,22,0.5364,19814.32,167.92,39,0,0,0,201,2026-09-25
demo-costa,2026-01-15,History,137,48,0,0,121,16,0.9786,24004.62,175.22,45,0,0,0,233,2026-09-25
demo-centro,2026-01-16,History,122,43,0,0,90,32,0.5545,19778.2,162.12,40,0,0,0,207,2026-09-25
demo-costa,2026-01-16,History,137,48,0,0,92,45,0.9786,23114.35,168.72,45,0,0,0,233,2026-09-25
demo-centro,2026-01-17,History,132,46,0,0,108,24,0.6,21945.79,166.26,44,0,0,0,224,2026-09-25
demo-costa,2026-01-17,History,137,48,0,0,106,31,0.9786,22791.23,166.36,45,0,0,0,233,2026-09-25
demo-centro,2026-01-18,History,110,38,0,0,95,15,0.5,18345.08,166.77,36,0,0,0,187,2026-09-25
demo-costa,2026-01-18,History,129,45,0,0,102,27,0.9214,23406.24,181.44,43,0,0,0,219,2026-09-25
demo-centro,2026-01-19,History,114,40,0,0,86,28,0.5182,18714.01,164.16,38,0,0,0,194,2026-09-25
demo-costa,2026-01-19,History,132,46,0,0,101,31,0.9429,22812.73,172.82,44,0,0,0,224,2026-09-25
demo-centro,2026-01-20,History,116,41,0,0,101,15,0.5273,19410.87,167.34,38,0,0,0,197,2026-09-25
demo-costa,2026-01-20,History,137,48,0,0,102,35,0.9786,23400.11,170.8,45,0,0,0,233,2026-09-25
demo-centro,2026-01-21,History,110,38,0,0,92,18,0.5,19319.34,175.63,36,0,0,0,187,2026-09-25
demo-costa,2026-01-21,History,133,47,0,0,102,31,0.95,22198.32,166.9,44,0,0,0,226,2026-09-25
demo-centro,2026-01-22,History,126,44,0,0,93,33,0.5727,21989.58,174.52,42,0,0,0,214,2026-09-25
demo-costa,2026-01-22,History,133,47,0,0,104,29,0.95,24103.09,181.23,44,0,0,0,226,2026-09-25
demo-centro,2026-01-23,History,130,46,0,0,91,39,0.5909,22482.74,172.94,43,0,0,0,221,2026-09-25
demo-costa,2026-01-23,History,137,48,0,0,115,22,0.9786,24271.32,177.16,45,0,0,0,233,2026-09-25
demo-centro,2026-01-24,History,132,46,0,0,118,14,0.6,22599.73,171.21,44,0,0,0,224,2026-09-25
demo-costa,2026-01-24,History,137,48,0,0,110,27,0.9786,24520.27,178.98,45,0,0,0,233,2026-09-25
demo-centro,2026-01-25,History,110,38,0,0,72,38,0.5,18971.16,172.47,36,0,0,0,187,2026-09-25
demo-costa,2026-01-25,History,137,48,0,0,104,33,0.9786,23514.04,171.64,45,0,0,0,233,2026-09-25
demo-centro,2026-01-26,History,114,40,0,0,90,24,0.5182,18174.93,159.43,38,0,0,0,194,2026-09-25
demo-costa,2026-01-26,History,137,48,0,0,93,44,0.9786,23034.87,168.14,45,0,0,0,233,2026-09-25
demo-centro,2026-01-27,History,127,44,0,0,101,26,0.5773,22000.7,173.23,42,0,0,0,216,2026-09-25
demo-costa,2026-01-27,History,135,47,0,0,107,28,0.9643,24186.05,179.16,45,0,0,0,230,2026-09-25
demo-centro,2026-01-28,History,144,50,0,0,125,19,0.6545,25043.83,173.92,48,0,0,0,245,2026-09-25
demo-costa,2026-01-28,History,130,46,0,0,110,20,0.9286,23507.42,180.83,43,0,0,0,221,2026-09-25
demo-centro,2026-01-29,History,118,41,0,0,91,27,0.5364,19508.37,165.33,39,0,0,0,201,2026-09-25
demo-costa,2026-01-29,History,137,48,0,0,114,23,0.9786,23697.42,172.97,45,0,0,0,233,2026-09-25
demo-centro,2026-01-30,History,134,47,0,0,113,21,0.6091,22099.51,164.92,44,0,0,0,228,2026-09-25
demo-costa,2026-01-30,History,137,48,0,0,116,21,0.9786,23371.55,170.6,45,0,0,0,233,2026-09-25
demo-centro,2026-01-31,History,157,55,0,0,138,19,0.7136,27341.74,174.15,52,0,0,0,267,2026-09-25
demo-costa,2026-01-31,History,137,48,0,0,97,40,0.9786,23606.45,172.31,45,0,0,0,233,2026-09-25
demo-centro,2026-02-01,History,114,40,0,0,86,28,0.5182,19874.61,174.34,38,0,0,0,194,2026-09-25
demo-costa,2026-02-01,History,113,40,0,0,78,35,0.8071,18522.15,163.91,37,0,0,0,192,2026-09-25
demo-centro,2026-02-02,History,114,40,0,0,98,16,0.5182,19512.28,171.16,38,0,0,0,194,2026-09-25
demo-costa,2026-02-02,History,128,45,0,0,92,36,0.9143,22119.75,172.81,42,0,0,0,218,2026-09-25
demo-centro,2026-02-03,History,111,39,0,0,87,24,0.5045,18976.25,170.96,37,0,0,0,189,2026-09-25
demo-costa,2026-02-03,History,134,47,0,0,101,33,0.9571,23312.03,173.97,44,0,0,0,228,2026-09-25
demo-centro,2026-02-04,History,116,41,0,0,87,29,0.5273,20306.05,175.05,38,0,0,0,197,2026-09-25
demo-costa,2026-02-04,History,136,48,0,0,95,41,0.9714,22221.09,163.39,45,0,0,0,231,2026-09-25
demo-centro,2026-02-05,History,128,45,0,0,111,17,0.5818,20930.99,163.52,42,0,0,0,218,2026-09-25
demo-costa,2026-02-05,History,122,43,0,0,91,31,0.8714,20094.18,164.71,40,0,0,0,207,2026-09-25
demo-centro,2026-02-06,History,108,38,0,0,95,13,0.4909,18109.91,167.68,36,0,0,0,184,2026-09-25
demo-costa,2026-02-06,History,137,48,0,0,97,40,0.9786,23211.36,169.43,45,0,0,0,233,2026-09-25
demo-centro,2026-02-07,History,142,50,0,0,97,45,0.6455,23324.17,164.25,47,0,0,0,241,2026-09-25
demo-costa,2026-02-07,History,137,48,0,0,91,46,0.9786,23389.23,170.72,45,0,0,0,233,2026-09-25
demo-centro,2026-02-08,History,108,38,0,0,78,30,0.4909,18489.87,171.2,36,0,0,0,184,2026-09-25
demo-costa,2026-02-08,History,119,42,0,0,106,13,0.85,20063.77,168.6,39,0,0,0,202,2026-09-25
demo-centro,2026-02-09,History,130,46,0,0,106,24,0.5909,21712.84,167.02,43,0,0,0,221,2026-09-25
demo-costa,2026-02-09,History,125,44,0,0,98,27,0.8929,20833.34,166.67,41,0,0,0,212,2026-09-25
demo-centro,2026-02-10,History,107,37,0,0,74,33,0.4864,17560.81,164.12,35,0,0,0,182,2026-09-25
demo-costa,2026-02-10,History,131,46,0,0,95,36,0.9357,21646.58,165.24,43,0,0,0,223,2026-09-25
demo-centro,2026-02-11,History,91,32,0,0,72,19,0.4136,15677.86,172.28,30,0,0,0,155,2026-09-25
demo-costa,2026-02-11,History,133,47,0,0,88,45,0.95,22852.47,171.82,44,0,0,0,226,2026-09-25
demo-centro,2026-02-12,History,103,36,0,0,74,29,0.4682,17499.98,169.9,34,0,0,0,175,2026-09-25
demo-costa,2026-02-12,History,137,48,0,0,118,19,0.9786,24349.36,177.73,45,0,0,0,233,2026-09-25
demo-centro,2026-02-13,History,123,43,0,0,82,41,0.5591,20751.59,168.71,41,0,0,0,209,2026-09-25
demo-costa,2026-02-13,History,137,48,0,0,99,38,0.9786,24695.4,180.26,45,0,0,0,233,2026-09-25
demo-centro,2026-02-14,History,153,54,0,0,110,43,0.6955,26201.9,171.25,50,0,0,0,260,2026-09-25
demo-costa,2026-02-14,History,137,48,0,0,116,21,0.9786,22588.12,164.88,45,0,0,0,233,2026-09-25
demo-centro,2026-02-15,History,101,35,0,0,76,25,0.4591,17342.81,171.71,33,0,0,0,172,2026-09-25
demo-costa,2026-02-15,History,124,43,0,0,95,29,0.8857,20899.38,168.54,41,0,0,0,211,2026-09-25
demo-centro,2026-02-16,History,122,43,0,0,97,25,0.5545,21268.65,174.33,40,0,0,0,207,2026-09-25
demo-costa,2026-02-16,History,124,43,0,0,105,19,0.8857,21981.43,177.27,41,0,0,0,211,2026-09-25
demo-centro,2026-02-17,History,116,41,0,0,91,25,0.5273,19451.94,167.69,38,0,0,0,197,2026-09-25
demo-costa,2026-02-17,History,137,48,0,0,95,42,0.9786,23449.0,171.16,45,0,0,0,233,2026-09-25
demo-centro,2026-02-18,History,112,39,0,0,83,29,0.5091,18987.33,169.53,37,0,0,0,190,2026-09-25
demo-costa,2026-02-18,History,137,48,0,0,92,45,0.9786,24437.37,178.37,45,0,0,0,233,2026-09-25
demo-centro,2026-02-19,History,112,39,0,0,93,19,0.5091,18439.19,164.64,37,0,0,0,190,2026-09-25
demo-costa,2026-02-19,History,137,48,0,0,117,20,0.9786,24345.55,177.7,45,0,0,0,233,2026-09-25
demo-centro,2026-02-20,History,144,50,0,0,112,32,0.6545,24955.74,173.3,48,0,0,0,245,2026-09-25
demo-costa,2026-02-20,History,137,48,0,0,114,23,0.9786,23239.4,169.63,45,0,0,0,233,2026-09-25
demo-centro,2026-02-21,History,130,46,0,0,108,22,0.5909,20988.1,161.45,43,0,0,0,221,2026-09-25
demo-costa,2026-02-21,History,137,48,0,0,115,22,0.9786,23720.83,173.14,45,0,0,0,233,2026-09-25
