hotel,fecha,fecha_reporte,concepto,dia,mes,anio
demo-centro,2026-04-19,2026-04-20,Room Revenue,19515.77,482144.01,2440060.57
demo-centro,2026-04-19,2026-04-20,Total Revenue,25372.99,611984.79,3116620.14
demo-centro,2026-04-19,2026-04-20,Food And Beverage Revenue,5271.75,115376.46,603357.75
demo-centro,2026-04-19,2026-04-20,Other Revenue,585.47,0,0
demo-costa,2026-04-19,2026-04-20,Total Rooms in Hotel,140,2660,15260
demo-costa,2026-04-19,2026-04-20,Rooms Occupied minus House Use,81,1612,12581
demo-costa,2026-04-19,2026-04-20,Room Revenue,12574.27,256844.91,2114767.91
demo-costa,2026-04-19,2026-04-20,Total Revenue,15908.2,326462.94,2700616.35
demo-costa,2026-04-19,2026-04-20,Food And Beverage Revenue,2956.7,61912.68,522405.4
demo-costa,2026-04-19,2026-04-20,Other Revenue,377.23,0,0
demo-centro,2026-04-20,2026-04-21,Total Rooms in Hotel,220,4400,24200
demo-centro,2026-04-20,2026-04-21,Rooms Occupied minus House Use,167,3004,14528
demo-centro,2026-04-20,2026-04-21,Room Revenue,29620.44,511764.45,2469681.02
demo-centro,2026-04-20,2026-04-21,Total Revenue,37952.49,649937.28,3154572.63
demo-centro,2026-04-20,2026-04-21,Food And Beverage Revenue,7443.43,122819.9,610801.18
demo-centro,2026-04-20,2026-04-21,Other Revenue,888.61,0,0
demo-costa,2026-04-20,2026-04-21,Total Rooms in Hotel,140,2800,15400
demo-costa,2026-04-20,2026-04-21,Rooms Occupied minus House Use,87,1699,12668
demo-costa,2026-04-20,2026-04-21,Room Revenue,13137.23,269982.14,2127905.14
demo-costa,2026-04-20,2026-04-21,Total Revenue,16431.96,342894.91,2717048.31
demo-costa,2026-04-20,2026-04-21,Food And Beverage Revenue,2900.62,64813.3,525306.02
demo-costa,2026-04-20,2026-04-21,Other Revenue,394.12,0,0
demo-centro,2026-04-21,2026-04-22,Total Rooms in Hotel,220,4620,24420
demo-centro,2026-04-21,2026-04-22,Rooms Occupied minus House Use,152,3156,14680
demo-centro,2026-04-21,2026-04-22,Room Revenue,25928.88,537693.33,2495609.9
demo-centro,2026-04-21,2026-04-22,Total Revenue,32742.04,682679.33,3187314.67
demo-centro,2026-04-21,2026-04-22,Food And Beverage Revenue,6035.3,128855.19,616836.48
demo-centro,2026-04-21,2026-04-22,Other Revenue,777.87,0,0
demo-costa,2026-04-21,2026-04-22,Total Rooms in Hotel,140,2940,15540
demo-costa,2026-04-21,2026-04-22,Rooms Occupied minus House Use,92,1791,12760
demo-costa,2026-04-21,2026-04-22,Room Revenue,14049.59,284031.73,2141954.73
demo-costa,2026-04-21,2026-04-22,Total Revenue,17451.18,360346.09,2734499.49
demo-costa,2026-04-21,2026-04-22,Food And Beverage Revenue,2980.1,67793.4,528286.12
demo-costa,2026-04-21,2026-04-22,Other Revenue,421.49,0,0
demo-centro,2026-04-22,2026-04-23,Total Rooms in Hotel,220,4840,24640
demo-centro,2026-04-22,2026-04-23,Rooms Occupied minus House Use,154,3310,14834
demo-centro,2026-04-22,2026-04-23,Room Revenue,27159.47,564852.81,2522769.37
demo-centro,2026-04-22,2026-04-23,Total Revenue,34960.42,717639.75,3222275.09
demo-centro,2026-04-22,2026-04-23,Food And Beverage Revenue,6986.16,135841.35,623822.64
demo-centro,2026-04-22,2026-04-23,Other Revenue,814.78,0,0
demo-costa,2026-04-22,2026-04-23,Total Rooms in Hotel,140,3080,15680
demo-costa,2026-04-22,2026-04-23,Rooms Occupied minus House Use,74,1865,12834
demo-costa,2026-04-22,2026-04-23,Room Revenue,12054.83,296086.56,2154009.56
demo-costa,2026-04-22,2026-04-23,Total Revenue,15383.45,375729.53,2749882.94
demo-costa,2026-04-22,2026-04-23,Food And Beverage Revenue,2966.97,70760.37,531253.09
demo-costa,2026-04-22,2026-04-23,Other Revenue,361.64,0,0
demo-centro,2026-04-23,2026-04-24,Total Rooms in Hotel,220,5060,24860
demo-centro,2026-04-23,2026-04-24,Rooms Occupied minus House Use,145,3455,14979
demo-centro,2026-04-23,2026-04-24,Room Revenue,24108.16,588960.97,2546877.54
demo-centro,2026-04-23,2026-04-24,Total Revenue,30025.34,747665.08,3252300.43
demo-centro,2026-04-23,2026-04-24,Food And Beverage Revenue,5193.93,141035.28,629016.57
demo-centro,2026-04-23,2026-04-24,Other Revenue,723.24,0,0
demo-costa,2026-04-23,2026-04-24,Total Rooms in Hotel,140,3220,15820
demo-costa,2026-04-23,2026-04-24,Rooms Occupied minus House Use,71,1936,12905
demo-costa,2026-04-23,2026-04-24,Room Revenue,10844.51,306931.08,2164854.08
demo-costa,2026-04-23,2026-04-24,Total Revenue,13886.52,389616.05,2763769.46
demo-costa,2026-04-23,2026-04-24,Food And Beverage Revenue,2716.67,73477.04,533969.76
demo-costa,2026-04-23,2026-04-24,Other Revenue,325.34,0,0
demo-centro,2026-04-24,2026-04-25,Total Rooms in Hotel,220,5280,25080
demo-centro,2026-04-24,2026-04-25,Rooms Occupied minus House Use,157,3612,15136
demo-centro,2026-04-24,2026-04-25,Room Revenue,27884.33,616845.3,2574761.86
demo-centro,2026-04-24,2026-04-25,Total Revenue,35829.67,783494.75,3288130.1
demo-centro,2026-04-24,2026-04-25,Food And Beverage Revenue,7108.81,148144.1,636125.38
demo-centro,2026-04-24,2026-04-25,Other Revenue,836.53,0,0
demo-costa,2026-04-24,2026-04-25,Total Rooms in Hotel,140,3360,15960
demo-costa,2026-04-24,2026-04-25,Rooms Occupied minus House Use,89,2025,12994
demo-costa,2026-04-24,2026-04-25,Room Revenue,13446.25,320377.33,2178300.33
demo-costa,2026-04-24,2026-04-25,Total Revenue,16795.1,406411.15,2780564.56
demo-costa,2026-04-24,2026-04-25,Food And Beverage Revenue,2945.46,76422.5,536915.22
demo-costa,2026-04-24,2026-04-25,Other Revenue,403.39,0,0
demo-centro,2026-04-25,2026-04-26,Total Rooms in Hotel,220,5500,25300
demo-centro,2026-04-25,2026-04-26,Rooms Occupied minus House Use,173,3785,15309
demo-centro,2026-04-25,2026-04-26,Room Revenue,29435.0,646280.29,2604196.86
demo-centro,2026-04-25,2026-04-26,Total Revenue,38991.02,822485.78,3327121.12
demo-centro,2026-04-25,2026-04-26,Food And Beverage Revenue,8672.98,156817.07,644798.36
demo-centro,2026-04-25,2026-04-26,Other Revenue,883.05,0,0
demo-costa,2026-04-25,2026-04-26,Total Rooms in Hotel,140,3500,16100
demo-costa,2026-04-25,2026-04-26,Rooms Occupied minus House Use,87,2112,13081
demo-costa,2026-04-25,2026-04-26,Room Revenue,14248.25,334625.58,2192548.58
demo-costa,2026-04-25,2026-04-26,Total Revenue,18683.11,425094.26,2799247.66
demo-costa,2026-04-25,2026-04-26,Food And Beverage Revenue,4007.41,80429.91,540922.63
demo-costa,2026-04-25,2026-04-26,Other Revenue,427.45,0,0
demo-centro,2026-04-26,2026-04-27,Total Rooms in Hotel,220,5720,25520
demo-centro,2026-04-26,2026-04-27,Rooms Occupied minus House Use,156,3941,15465
demo-centro,2026-04-26,2026-04-27,Room Revenue,27182.81,673463.1,2631379.67
demo-centro,2026-04-26,2026-04-27,Total Revenue,33597.09,856082.87,3360718.21
demo-centro,2026-04-26,2026-04-27,Food And Beverage Revenue,5598.8,162415.87,650397.16
demo-centro,2026-04-26,2026-04-27,Other Revenue,815.48,0,0
demo-costa,2026-04-26,2026-04-27,Total Rooms in Hotel,140,3640,16240
demo-costa,2026-04-26,2026-04-27,Rooms Occupied minus House Use,62,2174,13143
demo-costa,2026-04-26,2026-04-27,Room Revenue,9684.22,344309.8,2202232.8
demo-costa,2026-04-26,2026-04-27,Total Revenue,12154.55,437248.81,2811402.22
demo-costa,2026-04-26,2026-04-27,Food And Beverage Revenue,2179.81,82609.72,543102.43
demo-costa,2026-04-26,2026-04-27,Other Revenue,290.53,0,0
demo-centro,2026-04-27,2026-04-28,Total Rooms in Hotel,220,5940,25740
demo-centro,2026-04-27,2026-04-28,Rooms Occupied minus House Use,152,4093,15617
demo-centro,2026-04-27,2026-04-28,Room Revenue,25680.25,699143.35,2657059.92
demo-centro,2026-04-27,2026-04-28,Total Revenue,32937.11,889019.98,3393655.33
demo-centro,2026-04-27,2026-04-28,Food And Beverage Revenue,6486.45,168902.33,656883.61
demo-centro,2026-04-27,2026-04-28,Other Revenue,770.41,0,0
demo-costa,2026-04-27,2026-04-28,Total Rooms in Hotel,140,3780,16380
demo-costa,2026-04-27,2026-04-28,Rooms Occupied minus House Use,80,2254,13223
demo-costa,2026-04-27,2026-04-28,Room Revenue,13071.66,357381.46,2215304.46
demo-costa,2026-04-27,2026-04-28,Total Revenue,16996.07,454244.88,2828398.28
demo-costa,2026-04-27,2026-04-28,Food And Beverage Revenue,3532.25,86141.97,546634.69
demo-costa,2026-04-27,2026-04-28,Other Revenue,392.15,0,0
demo-centro,2026-04-28,2026-04-29,Total Rooms in Hotel,220,6160,25960
demo-centro,2026-04-28,2026-04-29,Rooms Occupied minus House Use,154,4247,15771
demo-centro,2026-04-28,2026-04-29,Room Revenue,25412.99,724556.35,2682472.91
demo-centro,2026-04-28,2026-04-29,Total Revenue,32279.23,921299.21,3425934.55
demo-centro,2026-04-28,2026-04-29,Food And Beverage Revenue,6103.84,175006.17,662987.45
demo-centro,2026-04-28,2026-04-29,Other Revenue,762.39,0,0
demo-costa,2026-04-28,2026-04-29,Total Rooms in Hotel,140,3920,16520
demo-costa,2026-04-28,2026-04-29,Rooms Occupied minus House Use,80,2334,13303
demo-costa,2026-04-28,2026-04-29,Room Revenue,12983.86,370365.32,2228288.33
demo-costa,2026-04-28,2026-04-29,Total Revenue,15985.61,470230.49,2844383.89
demo-costa,2026-04-28,2026-04-29,Food And Beverage Revenue,2612.23,88754.2,549246.92
demo-costa,2026-04-28,2026-04-29,Other Revenue,389.52,0,0
demo-centro,2026-04-29,2026-04-30,Total Rooms in Hotel,220,6380,26180
demo-centro,2026-04-29,2026-04-30,Rooms Occupied minus House Use,147,4394,15918
demo-centro,2026-04-29,2026-04-30,Room Revenue,25793.86,750350.21,2708266.77
demo-centro,2026-04-29,2026-04-30,Total Revenue,34176.57,955475.77,3460111.12
demo-centro,2026-04-29,2026-04-30,Food And Beverage Revenue,7608.89,182615.06,670596.35
demo-centro,2026-04-29,2026-04-30,Other Revenue,773.82,0,0
demo-costa,2026-04-29,2026-04-30,Total Rooms in Hotel,140,4060,16660
demo-costa,2026-04-29,2026-04-30,Rooms Occupied minus House Use,88,2422,13391
demo-costa,2026-04-29,2026-04-30,Room Revenue,14565.16,384930.48,2242853.48
demo-costa,2026-04-29,2026-04-30,Total Revenue,18962.48,489192.97,2863346.38
demo-costa,2026-04-29,2026-04-30,Food And Beverage Revenue,3960.37,92714.57,553207.29
demo-costa,2026-04-29,2026-04-30,Other Revenue,436.95,0,0
demo-centro,2026-04-30,2026-05-01,Total Rooms in Hotel,220,6600,26400
demo-centro,2026-04-30,2026-05-01,Rooms Occupied minus House Use,152,4546,16070
demo-centro,2026-04-30,2026-05-01,Room Revenue,27560.19,777910.4,2735826.97
demo-centro,2026-04-30,2026-05-01,Total Revenue,36526.57,992002.34,3496637.69
demo-centro,2026-04-30,2026-05-01,Food And Beverage Revenue,8139.57,190754.63,678735.91
demo-centro,2026-04-30,2026-05-01,Other Revenue,826.81,0,0
demo-costa,2026-04-30,2026-05-01,Total Rooms in Hotel,140,4200,16800
demo-costa,2026-04-30,2026-05-01,Rooms Occupied minus House Use,71,2493,13462
demo-costa,2026-04-30,2026-05-01,Room Revenue,10771.62,395702.11,2253625.11
demo-costa,2026-04-30,2026-05-01,Total Revenue,13774.35,502967.32,2877120.73
demo-costa,2026-04-30,2026-05-01,Food And Beverage Revenue,2679.58,95394.15,555886.87
demo-costa,2026-04-30,2026-05-01,Other Revenue,323.15,0,0
demo-centro,2026-05-01,2026-05-02,Total Rooms in Hotel,220,220,26620
demo-centro,2026-05-01,2026-05-02,Rooms Occupied minus House Use,155,155,16225
demo-centro,2026-05-01,2026-05-02,Room Revenue,27300.49,27300.49,2763127.46
demo-centro,2026-05-01,2026-05-02,Total Revenue,34477.54,34477.54,3531115.22
demo-centro,2026-05-01,2026-05-02,Food And Beverage Revenue,6358.03,6358.03,685093.94
demo-centro,2026-05-01,2026-05-02,Other Revenue,819.01,0,0
demo-costa,2026-05-01,2026-05-02,Total Rooms in Hotel,140,140,16940
demo-costa,2026-05-01,2026-05-02,Rooms Occupied minus House Use,72,72,13534
demo-costa,2026-05-01,2026-05-02,Room Revenue,11463.38,11463.38,2265088.48
demo-costa,2026-05-01,2026-05-02,Total Revenue,14307.07,14307.07,2891427.8
demo-costa,2026-05-01,2026-05-02,Food And Beverage Revenue,2499.79,2499.79,558386.66
demo-costa,2026-05-01,2026-05-02,Other Revenue,343.9,0,0
demo-centro,2026-05-02,2026-05-03,Total Rooms in Hotel,220,440,26840
demo-centro,2026-05-02,2026-05-03,Rooms Occupied minus House Use,183,338,16408
demo-centro,2026-05-02,2026-05-03,Room Revenue,33080.87,60381.36,2796208.33
demo-centro,2026-05-02,2026-05-03,Total Revenue,41107.06,75584.6,3572222.29
demo-centro,2026-05-02,2026-05-03,Food And Beverage Revenue,7033.77,13391.8,692127.71
demo-centro,2026-05-02,2026-05-03,Other Revenue,992.43,0,0
demo-costa,2026-05-02,2026-05-03,Total Rooms in Hotel,140,280,17080
demo-costa,2026-05-02,2026-05-03,Rooms Occupied minus House Use,73,145,13607
demo-costa,2026-05-02,2026-05-03,Room Revenue,11045.47,22508.85,2276133.96
demo-costa,2026-05-02,2026-05-03,Total Revenue,14583.81,28890.88,2906011.6
demo-costa,2026-05-02,2026-05-03,Food And Beverage Revenue,3206.97,5706.76,561593.63
demo-costa,2026-05-02,2026-05-03,Other Revenue,331.36,0,0
demo-centro,2026-05-03,2026-05-04,Total Rooms in Hotel,220,660,27060
demo-centro,2026-05-03,2026-05-04,Rooms Occupied minus House Use,127,465,16535
demo-centro,2026-05-03,2026-05-04,Room Revenue,22145.89,82527.25,2818354.22
demo-centro,2026-05-03,2026-05-04,Total Revenue,27753.95,103338.55,3599976.24
demo-centro,2026-05-03,2026-05-04,Food And Beverage Revenue,4943.68,18335.48,697071.4
demo-centro,2026-05-03,2026-05-04,Other Revenue,664.38,0,0
demo-costa,2026-05-03,2026-05-04,Total Rooms in Hotel,140,420,17220
demo-costa,2026-05-03,2026-05-04,Rooms Occupied minus House Use,52,197,13659
demo-costa,2026-05-03,2026-05-04,Room Revenue,8139.5,30648.35,2284273.46
demo-costa,2026-05-03,2026-05-04,Total Revenue,10145.67,39036.55,2916157.28
demo-costa,2026-05-03,2026-05-04,Food And Beverage Revenue,1761.99,7468.75,563355.61
demo-costa,2026-05-03,2026-05-04,Other Revenue,244.19,0,0
demo-centro,2026-05-04,2026-05-05,Total Rooms in Hotel,220,880,27280
demo-centro,2026-05-04,2026-05-05,Rooms Occupied minus House Use,152,617,16687
demo-centro,2026-05-04,2026-05-05,Room Revenue,25070.58,107597.83,2843424.8
demo-centro,2026-05-04,2026-05-05,Total Revenue,32824.0,136162.55,3632800.24
demo-centro,2026-05-04,2026-05-05,Food And Beverage Revenue,7001.3,25336.78,704072.7
demo-centro,2026-05-04,2026-05-05,Other Revenue,752.12,0,0
demo-costa,2026-05-04,2026-05-05,Total Rooms in Hotel,140,560,17360
demo-costa,2026-05-04,2026-05-05,Rooms Occupied minus House Use,50,247,13709
demo-costa,2026-05-04,2026-05-05,Room Revenue,7958.26,38606.62,2292231.72
demo-costa,2026-05-04,2026-05-05,Total Revenue,10496.17,49532.72,2926653.44
demo-costa,2026-05-04,2026-05-05,Food And Beverage Revenue,2299.16,9767.9,565654.77
demo-costa,2026-05-04,2026-05-05,Other Revenue,238.75,0,0
demo-centro,2026-05-05,2026-05-06,Total Rooms in Hotel,220,1100,27500
demo-centro,2026-05-05,2026-05-06,Rooms Occupied minus House Use,168,785,16855
demo-centro,2026-05-05,2026-05-06,Room Revenue,29130.91,136728.74,2872555.71
demo-centro,2026-05-05,2026-05-06,Total Revenue,37468.56,173631.11,3670268.8
demo-centro,2026-05-05,2026-05-06,Food And Beverage Revenue,7463.72,32800.5,711536.42
demo-centro,2026-05-05,2026-05-06,Other Revenue,873.93,0,0
demo-costa,2026-05-05,2026-05-06,Total Rooms in Hotel,140,700,17500
demo-costa,2026-05-05,2026-05-06,Rooms Occupied minus House Use,54,301,13763
demo-costa,2026-05-05,2026-05-06,Room Revenue,7957.63,46564.24,2300189.35
demo-costa,2026-05-05,2026-05-06,Total Revenue,9869.17,59401.89,2936522.61
demo-costa,2026-05-05,2026-05-06,Food And Beverage Revenue,1672.82,11440.72,567327.58
demo-costa,2026-05-05,2026-05-06,Other Revenue,238.73,0,0
demo-centro,2026-05-06,2026-05-07,Total Rooms in Hotel,220,1320,27720
demo-centro,2026-05-06,2026-05-07,Rooms Occupied minus House Use,140,925,16995
demo-centro,2026-05-06,2026-05-07,Room Revenue,24935.4,161664.14,2897491.11
demo-centro,2026-05-06,2026-05-07,Total Revenue,31530.53,205161.64,3701799.33
demo-centro,2026-05-06,2026-05-07,Food And Beverage Revenue,5847.07,38647.57,717383.48
demo-centro,2026-05-06,2026-05-07,Other Revenue,748.06,0,0
demo-costa,2026-05-06,2026-05-07,Total Rooms in Hotel,140,840,17640
demo-costa,2026-05-06,2026-05-07,Rooms Occupied minus House Use,64,365,13827
demo-costa,2026-05-06,2026-05-07,Room Revenue,9754.29,56318.53,2309943.64
demo-costa,2026-05-06,2026-05-07,Total Revenue,12931.23,72333.12,2949453.84
demo-costa,2026-05-06,2026-05-07,Food And Beverage Revenue,2884.31,14325.03,570211.89
demo-costa,2026-05-06,2026-05-07,Other Revenue,292.63,0,0
demo-centro,2026-05-07,2026-05-08,Total Rooms in Hotel,220,1540,27940
demo-centro,2026-05-07,2026-05-08,Rooms Occupied minus House Use,162,1087,17157
demo-centro,2026-05-07,2026-05-08,Room Revenue,28830.44,190494.59,2926321.55
demo-centro,2026-05-07,2026-05-08,Total Revenue,36723.55,241885.19,3738522.88
demo-centro,2026-05-07,2026-05-08,Food And Beverage Revenue,7028.19,45675.76,724411.68
demo-centro,2026-05-07,2026-05-08,Other Revenue,864.91,0,0
demo-costa,2026-05-07,2026-05-08,Total Rooms in Hotel,140,980,17780
demo-costa,2026-05-07,2026-05-08,Rooms Occupied minus House Use,66,431,13893
demo-costa,2026-05-07,2026-05-08,Room Revenue,10167.87,66486.41,2320111.51
demo-costa,2026-05-07,2026-05-08,Total Revenue,12662.26,84995.38,2962116.1
demo-costa,2026-05-07,2026-05-08,Food And Beverage Revenue,2189.35,16514.38,572401.24
demo-costa,2026-05-07,2026-05-08,Other Revenue,305.04,0,0
demo-centro,2026-05-08,2026-05-09,Total Rooms in Hotel,220,1760,28160
demo-centro,2026-05-08,2026-05-09,Rooms Occupied minus House Use,165,1252,17322
demo-centro,2026-05-08,2026-05-09,Room Revenue,27300.25,217794.83,2953621.8
demo-centro,2026-05-08,2026-05-09,Total Revenue,34463.82,276349.0,3772986.69
demo-centro,2026-05-08,2026-05-09,Food And Beverage Revenue,6344.56,52020.32,730756.24
demo-centro,2026-05-08,2026-05-09,Other Revenue,819.01,0,0
demo-costa,2026-05-08,2026-05-09,Total Rooms in Hotel,140,1120,17920
demo-costa,2026-05-08,2026-05-09,Rooms Occupied minus House Use,75,506,13968
demo-costa,2026-05-08,2026-05-09,Room Revenue,11104.52,77590.93,2331216.03
demo-costa,2026-05-08,2026-05-09,Total Revenue,14746.92,99742.3,2976863.02
demo-costa,2026-05-08,2026-05-09,Food And Beverage Revenue,3309.27,19823.64,575710.51
demo-costa,2026-05-08,2026-05-09,Other Revenue,333.14,0,0
demo-centro,2026-05-09,2026-05-10,Total Rooms in Hotel,220,1980,28380
demo-centro,2026-05-09,2026-05-10,Rooms Occupied minus House Use,168,1420,17490
demo-centro,2026-05-09,2026-05-10,Room Revenue,28988.51,246783.35,2982610.32
demo-centro,2026-05-09,2026-05-10,Total Revenue,36883.15,313232.16,3809869.85
demo-centro,2026-05-09,2026-05-10,Food And Beverage Revenue,7024.98,59045.31,737781.22
demo-centro,2026-05-09,2026-05-10,Other Revenue,869.66,0,0
demo-costa,2026-05-09,2026-05-10,Total Rooms in Hotel,140,1260,18060
demo-costa,2026-05-09,2026-05-10,Rooms Occupied minus House Use,63,569,14031
demo-costa,2026-05-09,2026-05-10,Room Revenue,9713.43,87304.36,2340929.46
demo-costa,2026-05-09,2026-05-10,Total Revenue,12041.69,111783.99,2988904.71
demo-costa,2026-05-09,2026-05-10,Food And Beverage Revenue,2036.86,21860.5,577747.36
demo-costa,2026-05-09,2026-05-10,Other Revenue,291.4,0,0
demo-centro,2026-05-10,2026-05-11,Total Rooms in Hotel,220,2200,28600
demo-centro,2026-05-10,2026-05-11,Rooms Occupied minus House Use,172,1592,17662
demo-centro,2026-05-10,2026-05-11,Room Revenue,28680.27,275463.62,3011290.59
demo-centro,2026-05-10,2026-05-11,Total Revenue,36801.27,350033.43,3846671.12
demo-centro,2026-05-10,2026-05-11,Food And Beverage Revenue,7260.6,66305.9,745041.82
demo-centro,2026-05-10,2026-05-11,Other Revenue,860.41,0,0
demo-costa,2026-05-10,2026-05-11,Total Rooms in Hotel,140,1400,18200
demo-costa,2026-05-10,2026-05-11,Rooms Occupied minus House Use,41,610,14072
demo-costa,2026-05-10,2026-05-11,Room Revenue,6097.44,93401.8,2347026.91
demo-costa,2026-05-10,2026-05-11,Total Revenue,7615.89,119399.88,2996520.6
demo-costa,2026-05-10,2026-05-11,Food And Beverage Revenue,1335.52,23196.02,579082.89
demo-costa,2026-05-10,2026-05-11,Other Revenue,182.92,0,0
demo-centro,2026-05-11,2026-05-12,Total Rooms in Hotel,220,2420,28820
